33;1;11;63;1;44;Amalia;Jasiñska;0;;(33, 1, ;(33, 1, 11, 63, ;(33, 1, 11, 63, 1, 44, ;"(33, 1, 11, 63, 1, 44, ""Amalia"", ";"(33, 1, 11, 63, 1, 44, ""Amalia"", ""Jasiñska"", ";"(33, 1, 11, 63, 1, 44, ""Amalia"", ""Jasiñska"", 0), "
34;1;11;64;1;44;Wioletta;Stêpieñ;0;;(34, 1, ;(34, 1, 11, 64, ;(34, 1, 11, 64, 1, 44, ;"(34, 1, 11, 64, 1, 44, ""Wioletta"", ";"(34, 1, 11, 64, 1, 44, ""Wioletta"", ""Stêpieñ"", ";"(34, 1, 11, 64, 1, 44, ""Wioletta"", ""Stêpieñ"", 0), "
35;1;11;65;1;44;Oksana;Borkowska;0;;(35, 1, ;(35, 1, 11, 65, ;(35, 1, 11, 65, 1, 44, ;"(35, 1, 11, 65, 1, 44, ""Oksana"", ";"(35, 1, 11, 65, 1, 44, ""Oksana"", ""Borkowska"", ";"(35, 1, 11, 65, 1, 44, ""Oksana"", ""Borkowska"", 0), "
36;1;11;66;1;44;Magda;Soko³owska;0;;(36, 1, ;(36, 1, 11, 66, ;(36, 1, 11, 66, 1, 44, ;"(36, 1, 11, 66, 1, 44, ""Magda"", ";"(36, 1, 11, 66, 1, 44, ""Magda"", ""Soko³owska"", ";"(36, 1, 11, 66, 1, 44, ""Magda"", ""Soko³owska"", 0), "
37;1;11;71;1;44;Regina;Baran;0;;(37, 1, ;(37, 1, 11, 71, ;(37, 1, 11, 71, 1, 44, ;"(37, 1, 11, 71, 1, 44, ""Regina"", ";"(37, 1, 11, 71, 1, 44, ""Regina"", ""Baran"", ";"(37, 1, 11, 71, 1, 44, ""Regina"", ""Baran"", 0), "
38;1;11;72;1;44;Agnieszka;Malinowska;0;;(38, 1, ;(38, 1, 11, 72, ;(38, 1, 11, 72, 1, 44, ;"(38, 1, 11, 72, 1, 44, ""Agnieszka"", ";"(38, 1, 11, 72, 1, 44, ""Agnieszka"", ""Malinowska"", ";"(38, 1, 11, 72, 1, 44, ""Agnieszka"", ""Malinowska"", 0), "
39;1;11;73;1;44;Adrianna;Wiœniewska;0;;(39, 1, ;(39, 1, 11, 73, ;(39, 1, 11, 73, 1, 44, ;"(39, 1, 11, 73, 1, 44, ""Adrianna"", ";"(39, 1, 11, 73, 1, 44, ""Adrianna"", ""Wiœniewska"", ";"(39, 1, 11, 73, 1, 44, ""Adrianna"", ""Wiœniewska"", 0), "
40;1;11;74;1;44;Daniela;Brzeziñska;0;;(40, 1, ;(40, 1, 11, 74, ;(40, 1, 11, 74, 1, 44, ;"(40, 1, 11, 74, 1, 44, ""Daniela"", ";"(40, 1, 11, 74, 1, 44, ""Daniela"", ""Brzeziñska"", ";"(40, 1, 11, 74, 1, 44, ""Daniela"", ""Brzeziñska"", 0), "
41;1;11;75;1;44;Olga;Borkowska;0;;(41, 1, ;(41, 1, 11, 75, ;(41, 1, 11, 75, 1, 44, ;"(41, 1, 11, 75, 1, 44, ""Olga"", ";"(41, 1, 11, 75, 1, 44, ""Olga"", ""Borkowska"", ";"(41, 1, 11, 75, 1, 44, ""Olga"", ""Borkowska"", 0), "
42;1;11;76;1;44;Jolanta;Szewczyk;0;;(42, 1, ;(42, 1, 11, 76, ;(42, 1, 11, 76, 1, 44, ;"(42, 1, 11, 76, 1, 44, ""Jolanta"", ";"(42, 1, 11, 76, 1, 44, ""Jolanta"", ""Szewczyk"", ";"(42, 1, 11, 76, 1, 44, ""Jolanta"", ""Szewczyk"", 0), "
43;1;11;81;1;44;Marysia;Marciniak;0;;(43, 1, ;(43, 1, 11, 81, ;(43, 1, 11, 81, 1, 44, ;"(43, 1, 11, 81, 1, 44, ""Marysia"", ";"(43, 1, 11, 81, 1, 44, ""Marysia"", ""Marciniak"", ";"(43, 1, 11, 81, 1, 44, ""Marysia"", ""Marciniak"", 0), "
44;1;11;82;1;44;Anastazja;Marciniak;0;;(44, 1, ;(44, 1, 11, 82, ;(44, 1, 11, 82, 1, 44, ;"(44, 1, 11, 82, 1, 44, ""Anastazja"", ";"(44, 1, 11, 82, 1, 44, ""Anastazja"", ""Marciniak"", ";"(44, 1, 11, 82, 1, 44, ""Anastazja"", ""Marciniak"", 0), "
45;1;11;83;1;44;Luiza;Tomaszewska;0;;(45, 1, ;(45, 1, 11, 83, ;(45, 1, 11, 83, 1, 44, ;"(45, 1, 11, 83, 1, 44, ""Luiza"", ";"(45, 1, 11, 83, 1, 44, ""Luiza"", ""Tomaszewska"", ";"(45, 1, 11, 83, 1, 44, ""Luiza"", ""Tomaszewska"", 0), "
46;1;11;84;1;44;Klaudia;Andrzejewska;0;;(46, 1, ;(46, 1, 11, 84, ;(46, 1, 11, 84, 1, 44, ;"(46, 1, 11, 84, 1, 44, ""Klaudia"", ";"(46, 1, 11, 84, 1, 44, ""Klaudia"", ""Andrzejewska"", ";"(46, 1, 11, 84, 1, 44, ""Klaudia"", ""Andrzejewska"", 0), "
47;1;11;85;1;44;Marcela;Szewczyk;0;;(47, 1, ;(47, 1, 11, 85, ;(47, 1, 11, 85, 1, 44, ;"(47, 1, 11, 85, 1, 44, ""Marcela"", ";"(47, 1, 11, 85, 1, 44, ""Marcela"", ""Szewczyk"", ";"(47, 1, 11, 85, 1, 44, ""Marcela"", ""Szewczyk"", 0), "
48;1;11;86;1;44;Luiza;Chmielewska;0;;(48, 1, ;(48, 1, 11, 86, ;(48, 1, 11, 86, 1, 44, ;"(48, 1, 11, 86, 1, 44, ""Luiza"", ";"(48, 1, 11, 86, 1, 44, ""Luiza"", ""Chmielewska"", ";"(48, 1, 11, 86, 1, 44, ""Luiza"", ""Chmielewska"", 0), "
49;1;11;91;1;44;Amalia;Zakrzewska;0;;(49, 1, ;(49, 1, 11, 91, ;(49, 1, 11, 91, 1, 44, ;"(49, 1, 11, 91, 1, 44, ""Amalia"", ";"(49, 1, 11, 91, 1, 44, ""Amalia"", ""Zakrzewska"", ";"(49, 1, 11, 91, 1, 44, ""Amalia"", ""Zakrzewska"", 0), "
50;1;11;92;1;44;Jola;Zawadzka;0;;(50, 1, ;(50, 1, 11, 92, ;(50, 1, 11, 92, 1, 44, ;"(50, 1, 11, 92, 1, 44, ""Jola"", ";"(50, 1, 11, 92, 1, 44, ""Jola"", ""Zawadzka"", ";"(50, 1, 11, 92, 1, 44, ""Jola"", ""Zawadzka"", 0), "
51;1;11;93;1;44;Maria;Stêpieñ;0;;(51, 1, ;(51, 1, 11, 93, ;(51, 1, 11, 93, 1, 44, ;"(51, 1, 11, 93, 1, 44, ""Maria"", ";"(51, 1, 11, 93, 1, 44, ""Maria"", ""Stêpieñ"", ";"(51, 1, 11, 93, 1, 44, ""Maria"", ""Stêpieñ"", 0), "
52;1;11;94;1;44;Justyna;Wysocka;0;;(52, 1, ;(52, 1, 11, 94, ;(52, 1, 11, 94, 1, 44, ;"(52, 1, 11, 94, 1, 44, ""Justyna"", ";"(52, 1, 11, 94, 1, 44, ""Justyna"", ""Wysocka"", ";"(52, 1, 11, 94, 1, 44, ""Justyna"", ""Wysocka"", 0), "
53;1;11;95;1;44;Jolanta;Piotrowska;0;;(53, 1, ;(53, 1, 11, 95, ;(53, 1, 11, 95, 1, 44, ;"(53, 1, 11, 95, 1, 44, ""Jolanta"", ";"(53, 1, 11, 95, 1, 44, ""Jolanta"", ""Piotrowska"", ";"(53, 1, 11, 95, 1, 44, ""Jolanta"", ""Piotrowska"", 0), "
54;1;11;96;1;44;Bogna;Sikora;0;;(54, 1, ;(54, 1, 11, 96, ;(54, 1, 11, 96, 1, 44, ;"(54, 1, 11, 96, 1, 44, ""Bogna"", ";"(54, 1, 11, 96, 1, 44, ""Bogna"", ""Sikora"", ";"(54, 1, 11, 96, 1, 44, ""Bogna"", ""Sikora"", 0), "
55;3;11;11;1;44;Klementyna;Baran;0;;(55, 3, ;(55, 3, 11, 11, ;(55, 3, 11, 11, 1, 44, ;"(55, 3, 11, 11, 1, 44, ""Klementyna"", ";"(55, 3, 11, 11, 1, 44, ""Klementyna"", ""Baran"", ";"(55, 3, 11, 11, 1, 44, ""Klementyna"", ""Baran"", 0), "
56;3;11;12;1;44;Luiza;Szulc;0;;(56, 3, ;(56, 3, 11, 12, ;(56, 3, 11, 12, 1, 44, ;"(56, 3, 11, 12, 1, 44, ""Luiza"", ";"(56, 3, 11, 12, 1, 44, ""Luiza"", ""Szulc"", ";"(56, 3, 11, 12, 1, 44, ""Luiza"", ""Szulc"", 0), "
57;3;11;13;1;44;Amelia;WoŸniak;0;;(57, 3, ;(57, 3, 11, 13, ;(57, 3, 11, 13, 1, 44, ;"(57, 3, 11, 13, 1, 44, ""Amelia"", ";"(57, 3, 11, 13, 1, 44, ""Amelia"", ""WoŸniak"", ";"(57, 3, 11, 13, 1, 44, ""Amelia"", ""WoŸniak"", 0), "
58;3;11;14;1;44;Weronika;Kowalczyk;0;;(58, 3, ;(58, 3, 11, 14, ;(58, 3, 11, 14, 1, 44, ;"(58, 3, 11, 14, 1, 44, ""Weronika"", ";"(58, 3, 11, 14, 1, 44, ""Weronika"", ""Kowalczyk"", ";"(58, 3, 11, 14, 1, 44, ""Weronika"", ""Kowalczyk"", 0), "
59;3;11;15;1;44;Sylwia;Kucharska;0;;(59, 3, ;(59, 3, 11, 15, ;(59, 3, 11, 15, 1, 44, ;"(59, 3, 11, 15, 1, 44, ""Sylwia"", ";"(59, 3, 11, 15, 1, 44, ""Sylwia"", ""Kucharska"", ";"(59, 3, 11, 15, 1, 44, ""Sylwia"", ""Kucharska"", 0), "
60;3;11;16;1;44;Cecylia;Sawicka;0;;(60, 3, ;(60, 3, 11, 16, ;(60, 3, 11, 16, 1, 44, ;"(60, 3, 11, 16, 1, 44, ""Cecylia"", ";"(60, 3, 11, 16, 1, 44, ""Cecylia"", ""Sawicka"", ";"(60, 3, 11, 16, 1, 44, ""Cecylia"", ""Sawicka"", 0), "
61;3;11;21;1;44;Pamela;Czarnecka;0;;(61, 3, ;(61, 3, 11, 21, ;(61, 3, 11, 21, 1, 44, ;"(61, 3, 11, 21, 1, 44, ""Pamela"", ";"(61, 3, 11, 21, 1, 44, ""Pamela"", ""Czarnecka"", ";"(61, 3, 11, 21, 1, 44, ""Pamela"", ""Czarnecka"", 0), "
62;3;11;22;1;44;Aneta;Wróblewska;0;;(62, 3, ;(62, 3, 11, 22, ;(62, 3, 11, 22, 1, 44, ;"(62, 3, 11, 22, 1, 44, ""Aneta"", ";"(62, 3, 11, 22, 1, 44, ""Aneta"", ""Wróblewska"", ";"(62, 3, 11, 22, 1, 44, ""Aneta"", ""Wróblewska"", 0), "
63;3;11;23;1;44;Irena;Górecka;0;;(63, 3, ;(63, 3, 11, 23, ;(63, 3, 11, 23, 1, 44, ;"(63, 3, 11, 23, 1, 44, ""Irena"", ";"(63, 3, 11, 23, 1, 44, ""Irena"", ""Górecka"", ";"(63, 3, 11, 23, 1, 44, ""Irena"", ""Górecka"", 0), "
64;3;11;24;1;44;Agnieszka;B¹k;0;;(64, 3, ;(64, 3, 11, 24, ;(64, 3, 11, 24, 1, 44, ;"(64, 3, 11, 24, 1, 44, ""Agnieszka"", ";"(64, 3, 11, 24, 1, 44, ""Agnieszka"", ""B¹k"", ";"(64, 3, 11, 24, 1, 44, ""Agnieszka"", ""B¹k"", 0), "
65;3;11;25;1;44;Weronika;Baranowska;0;;(65, 3, ;(65, 3, 11, 25, ;(65, 3, 11, 25, 1, 44, ;"(65, 3, 11, 25, 1, 44, ""Weronika"", ";"(65, 3, 11, 25, 1, 44, ""Weronika"", ""Baranowska"", ";"(65, 3, 11, 25, 1, 44, ""Weronika"", ""Baranowska"", 0), "
66;3;11;26;1;44;Marlena;W³odarczyk;0;;(66, 3, ;(66, 3, 11, 26, ;(66, 3, 11, 26, 1, 44, ;"(66, 3, 11, 26, 1, 44, ""Marlena"", ";"(66, 3, 11, 26, 1, 44, ""Marlena"", ""W³odarczyk"", ";"(66, 3, 11, 26, 1, 44, ""Marlena"", ""W³odarczyk"", 0), "
67;3;11;31;1;44;¯aneta;Krupa;0;;(67, 3, ;(67, 3, 11, 31, ;(67, 3, 11, 31, 1, 44, ;"(67, 3, 11, 31, 1, 44, ""¯aneta"", ";"(67, 3, 11, 31, 1, 44, ""¯aneta"", ""Krupa"", ";"(67, 3, 11, 31, 1, 44, ""¯aneta"", ""Krupa"", 0), "
68;3;11;32;1;44;Wiktoria;Czerwiñska;0;;(68, 3, ;(68, 3, 11, 32, ;(68, 3, 11, 32, 1, 44, ;"(68, 3, 11, 32, 1, 44, ""Wiktoria"", ";"(68, 3, 11, 32, 1, 44, ""Wiktoria"", ""Czerwiñska"", ";"(68, 3, 11, 32, 1, 44, ""Wiktoria"", ""Czerwiñska"", 0), "
69;3;11;33;1;44;Asia;Pietrzak;0;;(69, 3, ;(69, 3, 11, 33, ;(69, 3, 11, 33, 1, 44, ;"(69, 3, 11, 33, 1, 44, ""Asia"", ";"(69, 3, 11, 33, 1, 44, ""Asia"", ""Pietrzak"", ";"(69, 3, 11, 33, 1, 44, ""Asia"", ""Pietrzak"", 0), "
70;3;11;34;1;44;Arleta;Tomaszewska;0;;(70, 3, ;(70, 3, 11, 34, ;(70, 3, 11, 34, 1, 44, ;"(70, 3, 11, 34, 1, 44, ""Arleta"", ";"(70, 3, 11, 34, 1, 44, ""Arleta"", ""Tomaszewska"", ";"(70, 3, 11, 34, 1, 44, ""Arleta"", ""Tomaszewska"", 0), "
71;3;11;35;1;44;Berenika;Piotrowska;0;;(71, 3, ;(71, 3, 11, 35, ;(71, 3, 11, 35, 1, 44, ;"(71, 3, 11, 35, 1, 44, ""Berenika"", ";"(71, 3, 11, 35, 1, 44, ""Berenika"", ""Piotrowska"", ";"(71, 3, 11, 35, 1, 44, ""Berenika"", ""Piotrowska"", 0), "
72;3;11;36;1;44;Iza;Jaworska;0;;(72, 3, ;(72, 3, 11, 36, ;(72, 3, 11, 36, 1, 44, ;"(72, 3, 11, 36, 1, 44, ""Iza"", ";"(72, 3, 11, 36, 1, 44, ""Iza"", ""Jaworska"", ";"(72, 3, 11, 36, 1, 44, ""Iza"", ""Jaworska"", 0), "
73;3;11;41;1;44;Dominika;Sobczak;0;;(73, 3, ;(73, 3, 11, 41, ;(73, 3, 11, 41, 1, 44, ;"(73, 3, 11, 41, 1, 44, ""Dominika"", ";"(73, 3, 11, 41, 1, 44, ""Dominika"", ""Sobczak"", ";"(73, 3, 11, 41, 1, 44, ""Dominika"", ""Sobczak"", 0), "
74;3;11;42;1;44;Malwina;Jakubowska;0;;(74, 3, ;(74, 3, 11, 42, ;(74, 3, 11, 42, 1, 44, ;"(74, 3, 11, 42, 1, 44, ""Malwina"", ";"(74, 3, 11, 42, 1, 44, ""Malwina"", ""Jakubowska"", ";"(74, 3, 11, 42, 1, 44, ""Malwina"", ""Jakubowska"", 0), "
75;3;11;43;1;44;Balbina;Sadowska;0;;(75, 3, ;(75, 3, 11, 43, ;(75, 3, 11, 43, 1, 44, ;"(75, 3, 11, 43, 1, 44, ""Balbina"", ";"(75, 3, 11, 43, 1, 44, ""Balbina"", ""Sadowska"", ";"(75, 3, 11, 43, 1, 44, ""Balbina"", ""Sadowska"", 0), "
76;3;11;44;1;44;Zuza;Adamska;0;;(76, 3, ;(76, 3, 11, 44, ;(76, 3, 11, 44, 1, 44, ;"(76, 3, 11, 44, 1, 44, ""Zuza"", ";"(76, 3, 11, 44, 1, 44, ""Zuza"", ""Adamska"", ";"(76, 3, 11, 44, 1, 44, ""Zuza"", ""Adamska"", 0), "
77;3;11;45;1;44;Stanis³awa;Maciejewska;0;;(77, 3, ;(77, 3, 11, 45, ;(77, 3, 11, 45, 1, 44, ;"(77, 3, 11, 45, 1, 44, ""Stanis³awa"", ";"(77, 3, 11, 45, 1, 44, ""Stanis³awa"", ""Maciejewska"", ";"(77, 3, 11, 45, 1, 44, ""Stanis³awa"", ""Maciejewska"", 0), "
78;3;11;46;1;44;Monika;Laskowska;0;;(78, 3, ;(78, 3, 11, 46, ;(78, 3, 11, 46, 1, 44, ;"(78, 3, 11, 46, 1, 44, ""Monika"", ";"(78, 3, 11, 46, 1, 44, ""Monika"", ""Laskowska"", ";"(78, 3, 11, 46, 1, 44, ""Monika"", ""Laskowska"", 0), "
